index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,year_end,year_start,z_bias
2318,39,35,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0012845,2005,2005,0
2319,39,35,,europe_central,m_all,,,male,-99.0,,0.0023535,2005,2005,0
2320,39,35,,europe_western,m_all,,,male,-99.0,,0.0012677,2005,2005,0
2321,39,35,,oceania,m_all,,,male,-99.0,,0.0060743,2005,2005,0
2322,39,35,,north_america_high_income,m_all,,,male,-99.0,,0.0018472,2005,2005,0
2323,39,35,,caribbean,m_all,,,male,-99.0,,0.0028992,2005,2005,0
2324,44,40,,europe_central,m_all,,,male,-99.0,,0.0040058,2005,2005,0
2325,44,40,,asia_southeast,m_all,,,male,-99.0,,0.0052362,2005,2005,0
2326,44,40,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0213971,2005,2005,0
2327,44,40,,latin_america_central,m_all,,,male,-99.0,,0.0038309,2005,2005,0
2328,44,40,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0113436,2005,2005,0
2329,44,40,,europe_eastern,m_all,,,male,-99.0,,0.0131884,2005,2005,0
2330,44,40,,asia_east,m_all,,,male,-99.0,,0.0029313,2005,2005,0
2331,44,40,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0115635,2005,2005,0
2332,44,40,,latin_america_southern,m_all,,,male,-99.0,,0.0027165,2005,2005,0
2333,44,40,,australasia,m_all,,,male,-99.0,,0.0016624,2005,2005,0
2334,44,40,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0021204,2005,2005,0
2335,44,40,,caribbean,m_all,,,male,-99.0,,0.0040087,2005,2005,0
2336,44,40,,latin_america_tropical,m_all,,,male,-99.0,,0.0043834,2005,2005,0
2337,44,40,,latin_america_andean,m_all,,,male,-99.0,,0.0028642,2005,2005,0
2338,44,40,,asia_south,m_all,,,male,-99.0,,0.0052749,2005,2005,0
2339,44,40,,europe_western,m_all,,,male,-99.0,,0.0019776,2005,2005,0
2340,44,40,,north_america_high_income,m_all,,,male,-99.0,,0.0027904,2005,2005,0
2341,44,40,,oceania,m_all,,,male,-99.0,,0.008486,2005,2005,0
2342,44,40,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0080671,2005,2005,0
2343,44,40,,north_africa_middle_east,m_all,,,male,-99.0,,0.0036102,2005,2005,0
2344,49,45,,asia_east,m_all,,,male,-99.0,,0.0045851,2005,2005,0
2345,49,45,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0218698,2005,2005,0
2346,49,45,,latin_america_tropical,m_all,,,male,-99.0,,0.0062384,2005,2005,0
2347,49,45,,asia_southeast,m_all,,,male,-99.0,,0.0072786,2005,2005,0
2348,49,45,,latin_america_southern,m_all,,,male,-99.0,,0.0043405,2005,2005,0
2349,49,45,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0149447,2005,2005,0
2350,49,45,,asia_south,m_all,,,male,-99.0,,0.0073129,2005,2005,0
2351,49,45,,caribbean,m_all,,,male,-99.0,,0.0062842,2005,2005,0
2352,49,45,,north_america_high_income,m_all,,,male,-99.0,,0.0042702,2005,2005,0
2353,49,45,,oceania,m_all,,,male,-99.0,,0.0121573,2005,2005,0
2354,49,45,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0032998,2005,2005,0
2355,49,45,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0102902,2005,2005,0
2356,49,45,,europe_eastern,m_all,,,male,-99.0,,0.0182365,2005,2005,0
2357,49,45,,asia_central,m_all,,,male,-99.0,,0.0112025,2005,2005,0
2358,49,45,,latin_america_andean,m_all,,,male,-99.0,,0.0038684,2005,2005,0
2359,49,45,,australasia,m_all,,,male,-99.0,,0.0024095,2005,2005,0
2360,49,45,,north_africa_middle_east,m_all,,,male,-99.0,,0.0054712,2005,2005,0
2361,49,45,,europe_western,m_all,,,male,-99.0,,0.0032333,2005,2005,0
2362,49,45,,latin_america_central,m_all,,,male,-99.0,,0.0050008,2005,2005,0
2363,49,45,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0138846,2005,2005,0
2364,54,50,,oceania,m_all,,,male,-99.0,,0.0179573,2005,2005,0
2365,54,50,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0048994,2005,2005,0
2366,54,50,,australasia,m_all,,,male,-99.0,,0.0035397,2005,2005,0
2367,54,50,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.023653,2005,2005,0
2368,54,50,,asia_east,m_all,,,male,-99.0,,0.0073739,2005,2005,0
2369,54,50,,latin_america_southern,m_all,,,male,-99.0,,0.0071828,2005,2005,0
2370,54,50,,europe_eastern,m_all,,,male,-99.0,,0.0252406,2005,2005,0
2371,54,50,,asia_south,m_all,,,male,-99.0,,0.0107677,2005,2005,0
2372,54,50,,north_america_high_income,m_all,,,male,-99.0,,0.00638,2005,2005,0
2373,54,50,,north_africa_middle_east,m_all,,,male,-99.0,,0.0086525,2005,2005,0
2374,54,50,,latin_america_andean,m_all,,,male,-99.0,,0.0055758,2005,2005,0
2375,54,50,,latin_america_tropical,m_all,,,male,-99.0,,0.0087566,2005,2005,0
2376,54,50,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0137245,2005,2005,0
2377,54,50,,latin_america_central,m_all,,,male,-99.0,,0.0067545,2005,2005,0
2378,54,50,,europe_central,m_all,,,male,-99.0,,0.010869,2005,2005,0
2379,54,50,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0203158,2005,2005,0
2380,54,50,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0178644,2005,2005,0
2381,54,50,,asia_central,m_all,,,male,-99.0,,0.0167853,2005,2005,0
2382,54,50,,caribbean,m_all,,,male,-99.0,,0.0092342,2005,2005,0
2383,54,50,,europe_western,m_all,,,male,-99.0,,0.0050881,2005,2005,0
2384,59,55,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0263108,2005,2005,0
2385,59,55,,north_africa_middle_east,m_all,,,male,-99.0,,0.013258,2005,2005,0
2386,59,55,,oceania,m_all,,,male,-99.0,,0.0254902,2005,2005,0
2387,59,55,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0229055,2005,2005,0
2388,59,55,,caribbean,m_all,,,male,-99.0,,0.0135887,2005,2005,0
2389,59,55,,asia_southeast,m_all,,,male,-99.0,,0.0151727,2005,2005,0
2390,59,55,,europe_eastern,m_all,,,male,-99.0,,0.0326068,2005,2005,0
2391,59,55,,europe_central,m_all,,,male,-99.0,,0.0159255,2005,2005,0
2392,59,55,,europe_western,m_all,,,male,-99.0,,0.0076868,2005,2005,0
2393,59,55,,asia_east,m_all,,,male,-99.0,,0.011869,2005,2005,0
2394,59,55,,latin_america_southern,m_all,,,male,-99.0,,0.0114325,2005,2005,0
2395,59,55,,asia_south,m_all,,,male,-99.0,,0.0158237,2005,2005,0
2396,59,55,,australasia,m_all,,,male,-99.0,,0.0055873,2005,2005,0
2397,59,55,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0072915,2005,2005,0
2398,59,55,,asia_central,m_all,,,male,-99.0,,0.0238588,2005,2005,0
2399,59,55,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0266405,2005,2005,0
2400,59,55,,north_america_high_income,m_all,,,male,-99.0,,0.0089853,2005,2005,0
2401,59,55,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0182028,2005,2005,0
2402,59,55,,latin_america_andean,m_all,,,male,-99.0,,0.0083375,2005,2005,0
2403,59,55,,latin_america_central,m_all,,,male,-99.0,,0.0099058,2005,2005,0
2404,64,60,,asia_southeast,m_all,,,male,-99.0,,0.0226694,2005,2005,0
2405,64,60,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0322049,2005,2005,0
2406,64,60,,latin_america_southern,m_all,,,male,-99.0,,0.0181073,2005,2005,0
2407,64,60,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0261904,2005,2005,0
2408,64,60,,north_america_high_income,m_all,,,male,-99.0,,0.01382,2005,2005,0
2409,64,60,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0389544,2005,2005,0
2410,64,60,,caribbean,m_all,,,male,-99.0,,0.0202173,2005,2005,0
2411,64,60,,latin_america_tropical,m_all,,,male,-99.0,,0.0187465,2005,2005,0
2412,64,60,,asia_south,m_all,,,male,-99.0,,0.0244492,2005,2005,0
2413,64,60,,asia_pacific_high_income,m_all,,,male,-99.0,,0.011344,2005,2005,0
2414,64,60,,latin_america_central,m_all,,,male,-99.0,,0.0148982,2005,2005,0
2415,64,60,,oceania,m_all,,,male,-99.0,,0.0373853,2005,2005,0
2416,64,60,,australasia,m_all,,,male,-99.0,,0.0093339,2005,2005,0
2417,64,60,,latin_america_andean,m_all,,,male,-99.0,,0.0132718,2005,2005,0
2418,64,60,,asia_east,m_all,,,male,-99.0,,0.0191994,2005,2005,0
2419,64,60,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0325154,2005,2005,0
2420,64,60,,asia_central,m_all,,,male,-99.0,,0.0343618,2005,2005,0
2421,64,60,,europe_western,m_all,,,male,-99.0,,0.0118598,2005,2005,0
2422,64,60,,europe_central,m_all,,,male,-99.0,,0.0235135,2005,2005,0
2423,64,60,,europe_eastern,m_all,,,male,-99.0,,0.0439343,2005,2005,0
2424,69,65,,latin_america_andean,m_all,,,male,-99.0,,0.020052,2005,2005,0
2425,69,65,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.042581,2005,2005,0
2426,69,65,,caribbean,m_all,,,male,-99.0,,0.0293635,2005,2005,0
2427,69,65,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0518045,2005,2005,0
2428,69,65,,europe_central,m_all,,,male,-99.0,,0.0341661,2005,2005,0
2429,69,65,,asia_central,m_all,,,male,-99.0,,0.048861,2005,2005,0
2430,69,65,,asia_south,m_all,,,male,-99.0,,0.0375096,2005,2005,0
2431,69,65,,latin_america_tropical,m_all,,,male,-99.0,,0.0274558,2005,2005,0
2432,69,65,,latin_america_central,m_all,,,male,-99.0,,0.0232159,2005,2005,0
2433,69,65,,asia_southeast,m_all,,,male,-99.0,,0.0331707,2005,2005,0
2434,69,65,,europe_eastern,m_all,,,male,-99.0,,0.0571758,2005,2005,0
2435,69,65,,australasia,m_all,,,male,-99.0,,0.0155339,2005,2005,0
2436,69,65,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0436877,2005,2005,0
2437,69,65,,asia_east,m_all,,,male,-99.0,,0.0301876,2005,2005,0
2438,69,65,,oceania,m_all,,,male,-99.0,,0.0524034,2005,2005,0
2439,69,65,,north_america_high_income,m_all,,,male,-99.0,,0.0206739,2005,2005,0
2440,69,65,,latin_america_southern,m_all,,,male,-99.0,,0.0273053,2005,2005,0
2441,69,65,,europe_western,m_all,,,male,-99.0,,0.0187722,2005,2005,0
2442,69,65,,north_africa_middle_east,m_all,,,male,-99.0,,0.0307976,2005,2005,0
2443,69,65,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0366859,2005,2005,0
2444,74,70,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0621238,2005,2005,0
2445,74,70,,oceania,m_all,,,male,-99.0,,0.0763118,2005,2005,0
2446,74,70,,europe_eastern,m_all,,,male,-99.0,,0.0775385,2005,2005,0
2447,74,70,,asia_south,m_all,,,male,-99.0,,0.0547751,2005,2005,0
2448,74,70,,asia_southeast,m_all,,,male,-99.0,,0.0497171,2005,2005,0
2449,74,70,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0547666,2005,2005,0
2450,74,70,,europe_central,m_all,,,male,-99.0,,0.0506169,2005,2005,0
2451,74,70,,latin_america_southern,m_all,,,male,-99.0,,0.0430418,2005,2005,0
2452,74,70,,latin_america_andean,m_all,,,male,-99.0,,0.0316499,2005,2005,0
2453,74,70,,north_africa_middle_east,m_all,,,male,-99.0,,0.0468558,2005,2005,0
2454,74,70,,asia_east,m_all,,,male,-99.0,,0.0475383,2005,2005,0
2455,74,70,,asia_central,m_all,,,male,-99.0,,0.0683104,2005,2005,0
2456,74,70,,latin_america_central,m_all,,,male,-99.0,,0.0351113,2005,2005,0
2457,74,70,,australasia,m_all,,,male,-99.0,,0.0262248,2005,2005,0
2458,74,70,,europe_western,m_all,,,male,-99.0,,0.030779,2005,2005,0
2459,74,70,,caribbean,m_all,,,male,-99.0,,0.0450021,2005,2005,0
2460,74,70,,latin_america_tropical,m_all,,,male,-99.0,,0.042372,2005,2005,0
2461,74,70,,north_america_high_income,m_all,,,male,-99.0,,0.0321217,2005,2005,0
2462,74,70,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0625432,2005,2005,0
2463,74,70,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.074163,2005,2005,0
2464,79,75,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0967139,2005,2005,0
2465,79,75,,asia_southeast,m_all,,,male,-99.0,,0.0743237,2005,2005,0
2466,79,75,,latin_america_central,m_all,,,male,-99.0,,0.0520481,2005,2005,0
2467,79,75,,asia_central,m_all,,,male,-99.0,,0.097843,2005,2005,0
2468,79,75,,latin_america_southern,m_all,,,male,-99.0,,0.0655192,2005,2005,0
2469,79,75,,asia_south,m_all,,,male,-99.0,,0.0811675,2005,2005,0
2470,79,75,,europe_western,m_all,,,male,-99.0,,0.0515803,2005,2005,0
2471,79,75,,latin_america_tropical,m_all,,,male,-99.0,,0.0615784,2005,2005,0
2472,79,75,,north_africa_middle_east,m_all,,,male,-99.0,,0.0712747,2005,2005,0
2473,79,75,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0460064,2005,2005,0
2474,79,75,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0892615,2005,2005,0
2475,79,75,,australasia,m_all,,,male,-99.0,,0.044863,2005,2005,0
2476,79,75,,caribbean,m_all,,,male,-99.0,,0.0670149,2005,2005,0
2477,79,75,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0865694,2005,2005,0
2478,79,75,,latin_america_andean,m_all,,,male,-99.0,,0.0494223,2005,2005,0
2479,79,75,,asia_east,m_all,,,male,-99.0,,0.0739182,2005,2005,0
2480,79,75,,oceania,m_all,,,male,-99.0,,0.1064829,2005,2005,0
2481,79,75,,north_america_high_income,m_all,,,male,-99.0,,0.0508539,2005,2005,0
2482,79,75,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0789244,2005,2005,0
2483,79,75,,europe_eastern,m_all,,,male,-99.0,,0.1077861,2005,2005,0
2484,84,80,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1277111,2005,2005,0
2485,84,80,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1111231,2005,2005,0
2486,84,80,,latin_america_southern,m_all,,,male,-99.0,,0.1042082,2005,2005,0
2487,84,80,,asia_east,m_all,,,male,-99.0,,0.1136811,2005,2005,0
2488,84,80,,latin_america_central,m_all,,,male,-99.0,,0.0830006,2005,2005,0
2489,84,80,,australasia,m_all,,,male,-99.0,,0.0770823,2005,2005,0
2490,84,80,,latin_america_andean,m_all,,,male,-99.0,,0.075769,2005,2005,0
2491,84,80,,caribbean,m_all,,,male,-99.0,,0.1037029,2005,2005,0
2492,84,80,,asia_central,m_all,,,male,-99.0,,0.1385318,2005,2005,0
2493,84,80,,asia_south,m_all,,,male,-99.0,,0.1103615,2005,2005,0
2494,84,80,,north_africa_middle_east,m_all,,,male,-99.0,,0.107979,2005,2005,0
2495,84,80,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1230244,2005,2005,0
2496,84,80,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1184976,2005,2005,0
2497,84,80,,europe_western,m_all,,,male,-99.0,,0.0881659,2005,2005,0
2498,84,80,,latin_america_tropical,m_all,,,male,-99.0,,0.0893812,2005,2005,0
2499,84,80,,oceania,m_all,,,male,-99.0,,0.1493937,2005,2005,0
2500,84,80,,europe_eastern,m_all,,,male,-99.0,,0.1444634,2005,2005,0
2501,84,80,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0771655,2005,2005,0
2502,84,80,,asia_southeast,m_all,,,male,-99.0,,0.1115042,2005,2005,0
2503,84,80,,north_america_high_income,m_all,,,male,-99.0,,0.0812716,2005,2005,0
2504,89,85,,europe_central,m_all,,,male,-99.0,,0.1860136,2005,2005,0
2505,89,85,,europe_western,m_all,,,male,-99.0,,0.1495714,2005,2005,0
2506,89,85,,north_america_high_income,m_all,,,male,-99.0,,0.1408565,2005,2005,0
2507,89,85,,europe_eastern,m_all,,,male,-99.0,,0.2112826,2005,2005,0
2508,89,85,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1837964,2005,2005,0
2509,89,85,,asia_east,m_all,,,male,-99.0,,0.1785893,2005,2005,0
2510,89,85,,caribbean,m_all,,,male,-99.0,,0.163709,2005,2005,0
2511,89,85,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1886997,2005,2005,0
2512,89,85,,australasia,m_all,,,male,-99.0,,0.1355899,2005,2005,0
2513,89,85,,latin_america_andean,m_all,,,male,-99.0,,0.1323914,2005,2005,0
2514,89,85,,asia_southeast,m_all,,,male,-99.0,,0.1751077,2005,2005,0
2515,89,85,,latin_america_tropical,m_all,,,male,-99.0,,0.1506535,2005,2005,0
2516,89,85,,asia_south,m_all,,,male,-99.0,,0.1749386,2005,2005,0
2517,89,85,,latin_america_central,m_all,,,male,-99.0,,0.1424332,2005,2005,0
2518,89,85,,asia_central,m_all,,,male,-99.0,,0.2046378,2005,2005,0
2519,89,85,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1935588,2005,2005,0
2520,89,85,,oceania,m_all,,,male,-99.0,,0.2156673,2005,2005,0
2521,89,85,,latin_america_southern,m_all,,,male,-99.0,,0.1668449,2005,2005,0
2522,89,85,,asia_pacific_high_income,m_all,,,male,-99.0,,0.1347335,2005,2005,0
2523,89,85,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1756054,2005,2005,0
2524,94,90,,asia_east,m_all,,,male,-99.0,,0.272051,2005,2005,0
2525,94,90,,australasia,m_all,,,male,-99.0,,0.2296036,2005,2005,0
2526,94,90,,latin_america_southern,m_all,,,male,-99.0,,0.2588083,2005,2005,0
2527,94,90,,latin_america_central,m_all,,,male,-99.0,,0.2359284,2005,2005,0
2528,94,90,,europe_central,m_all,,,male,-99.0,,0.2792425,2005,2005,0
2529,94,90,,asia_southeast,m_all,,,male,-99.0,,0.2670765,2005,2005,0
2530,94,90,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.2866284,2005,2005,0
2531,94,90,,north_america_high_income,m_all,,,male,-99.0,,0.2350066,2005,2005,0
2532,94,90,,asia_south,m_all,,,male,-99.0,,0.2692102,2005,2005,0
2533,94,90,,asia_pacific_high_income,m_all,,,male,-99.0,,0.2277611,2005,2005,0
2534,94,90,,caribbean,m_all,,,male,-99.0,,0.2551796,2005,2005,0
2535,94,90,,asia_central,m_all,,,male,-99.0,,0.2966491,2005,2005,0
2536,94,90,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.2777012,2005,2005,0
2537,94,90,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.2695931,2005,2005,0
2538,94,90,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.2819387,2005,2005,0
2539,94,90,,europe_western,m_all,,,male,-99.0,,0.2430525,2005,2005,0
2540,94,90,,latin_america_andean,m_all,,,male,-99.0,,0.2246167,2005,2005,0
2541,94,90,,oceania,m_all,,,male,-99.0,,0.3059028,2005,2005,0
2542,94,90,,europe_eastern,m_all,,,male,-99.0,,0.3031083,2005,2005,0
2543,94,90,,latin_america_tropical,m_all,,,male,-99.0,,0.2449554,2005,2005,0
2544,99,95,,latin_america_tropical,m_all,,,male,-99.0,,0.3631837,2005,2005,0
2545,99,95,,north_america_high_income,m_all,,,male,-99.0,,0.3544496,2005,2005,0
2546,99,95,,europe_eastern,m_all,,,male,-99.0,,0.4117017,2005,2005,0
2547,99,95,,asia_south,m_all,,,male,-99.0,,0.3842375,2005,2005,0
2548,99,95,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.3906609,2005,2005,0
2549,99,95,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.3985855,2005,2005,0
2550,99,95,,asia_pacific_high_income,m_all,,,male,-99.0,,0.3475264,2005,2005,0
2551,99,95,,europe_western,m_all,,,male,-99.0,,0.3613246,2005,2005,0
2552,99,95,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.3846799,2005,2005,0
2553,99,95,,europe_central,m_all,,,male,-99.0,,0.3918394,2005,2005,0
2554,99,95,,latin_america_southern,m_all,,,male,-99.0,,0.3757132,2005,2005,0
2555,99,95,,oceania,m_all,,,male,-99.0,,0.4118917,2005,2005,0
2556,99,95,,asia_east,m_all,,,male,-99.0,,0.3856493,2005,2005,0
2557,99,95,,asia_central,m_all,,,male,-99.0,,0.4055121,2005,2005,0
2558,99,95,,australasia,m_all,,,male,-99.0,,0.3495101,2005,2005,0
2559,99,95,,north_africa_middle_east,m_all,,,male,-99.0,,0.3771607,2005,2005,0
2560,99,95,,latin_america_andean,m_all,,,male,-99.0,,0.3439357,2005,2005,0
2561,99,95,,latin_america_central,m_all,,,male,-99.0,,0.3542804,2005,2005,0
2562,99,95,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.3945982,2005,2005,0
2563,99,95,,asia_southeast,m_all,,,male,-99.0,,0.3805786,2005,2005,0
2564,101,100,,australasia,m_all,,,male,-99.0,,0.5026345,2005,2005,0
2565,101,100,,latin_america_central,m_all,,,male,-99.0,,0.5048232,2005,2005,0
2566,101,100,,asia_central,m_all,,,male,-99.0,,0.5368751,2005,2005,0
2567,101,100,,asia_east,m_all,,,male,-99.0,,0.5243468,2005,2005,0
2568,101,100,,caribbean,m_all,,,male,-99.0,,0.5145124,2005,2005,0
2569,101,100,,asia_southeast,m_all,,,male,-99.0,,0.5215817,2005,2005,0
2570,101,100,,europe_western,m_all,,,male,-99.0,,0.5099537,2005,2005,0
2571,101,100,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.5248964,2005,2005,0
2572,101,100,,north_africa_middle_east,m_all,,,male,-99.0,,0.5190533,2005,2005,0
2573,101,100,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.5331289,2005,2005,0
2574,101,100,,asia_pacific_high_income,m_all,,,male,-99.0,,0.5010644,2005,2005,0
2575,101,100,,oceania,m_all,,,male,-99.0,,0.537149,2005,2005,0
2576,101,100,,asia_south,m_all,,,male,-99.0,,0.524643,2005,2005,0
2577,101,100,,europe_eastern,m_all,,,male,-99.0,,0.5406913,2005,2005,0
2578,101,100,,latin_america_southern,m_all,,,male,-99.0,,0.5197219,2005,2005,0
2579,101,100,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.5309783,2005,2005,0
2580,101,100,,latin_america_tropical,m_all,,,male,-99.0,,0.5112556,2005,2005,0
2581,101,100,,europe_central,m_all,,,male,-99.0,,0.5283231,2005,2005,0
2582,101,100,,latin_america_andean,m_all,,,male,-99.0,,0.4981286,2005,2005,0
2583,101,100,,north_america_high_income,m_all,,,male,-99.0,,0.5057967,2005,2005,0
